"V1" "V2" "V3"
"/rpandin_first_haplo_PITG_00006.FASTA" -0.268253264507781 -3.26592450285194 -0.139790383185409
"/rpandin_first_haplo_PITG_00009.FASTA" 0.524692302915293 0.649016372999741 -0.764027450594112
"/rpandin_first_haplo_PITG_00012.FASTA" -0.292182192226908 -2.60454008423245 0.0317403824785197
"/rpandin_first_haplo_PITG_00045.FASTA" 1.05340355362987 1.33980571129488 -0.913092593118735
"/rpandin_first_haplo_PITG_00046.FASTA" 0.568191088035511 0.609947943449553 0.950991310499803
"/rpandin_first_haplo_PITG_00076.FASTA" -0.466588736024563 1.41459870163429 0.329253981381623
"/rpandin_first_haplo_PITG_00081.FASTA" 1.46958419966788 0.500724793955744 4.40930002793508
"/rpandin_first_haplo_PITG_00128.FASTA" 0.702959167453563 1.00570860961904 -1.56306230558266
"/rpandin_first_haplo_PITG_00131.FASTA" 0.4825640544696 0.573348237915323 -0.0338280140040132
"/rpandin_first_haplo_PITG_00133.FASTA" 2.03647612944491 1.98312696328867 -1.29375229053013
"/rpandin_first_haplo_PITG_00136.FASTA" -0.548026240767409 1.50035909582511 0.294180437382257
"/rpandin_first_haplo_PITG_00169.FASTA" 0.675497351147804 0.625526851384203 -0.528739295348051
"/rpandin_first_haplo_PITG_00173.FASTA" -2.37217524102078 2.50085192372382 0.622483993089394
"/rpandin_first_haplo_PITG_00177.FASTA" 0.511605868718198 0.36988214465581 -0.36536168018838
"/rpandin_first_haplo_PITG_00178.FASTA" -0.126326047275804 -4.94080761087455 -1.96840251035379
"/rpandin_first_haplo_PITG_00180.FASTA" 0.500462575628144 0.427879969545023 -0.401835617458394
"/rpandin_first_haplo_PITG_00194.FASTA" 0.585634028585069 0.204093824471039 -0.816579267305623
"/rpandin_first_haplo_PITG_00215.FASTA" 0.661385933819998 0.294863160791099 -0.276941503619483
"/rpandin_first_haplo_PITG_00218.FASTA" 1.70310280632207 0.86810086240974 2.13496372581382
"/rpandin_first_haplo_PITG_00225.FASTA" 0.593411464238719 0.601682867668233 0.839036967414907
"/rpandin_first_haplo_PITG_00258.FASTA" 0.757508883623474 0.565769504541208 0.551780408853903
